ID,Feature1,Feature2
777,82.54164875708163,22.684735008688392
778,84.36585910267573,26.0286234190853
779,87.5580369534531,22.751098938095033
780,89.17952799308667,24.24085391708081
781,84.94017157582438,22.907807298386096
782,78.21212727123576,27.47532710981094
783,87.06316291185881,24.212282840069
784,85.18757400822965,26.444629809571477
785,80.62487160071768,23.518652503430374
786,87.22394110294111,21.487989615126104
787,85.82196221006656,21.201570947054467
788,86.30600395081387,24.900203849567045
789,80.47763091546457,28.26127019248008
790,82.94314358496547,22.731293176359735
791,85.56159375224664,28.2161845784004
792,82.1556989068605,25.17270357957432
793,86.2006862009256,26.940695700336803
794,85.49403635477623,23.972322050566696
795,82.68274738218358,25.24120287252985
796,81.9980107664403,16.8202186462151
797,86.22236745164147,27.531017555041345
798,78.38378918048285,22.172754026812175
799,86.73363193081455,30.760987315192757
800,85.05822238149115,22.961591764558424
801,84.48788996490644,28.849653973614917
802,83.1913002984513,22.76226238137929
803,83.64831813789031,22.330679896875605
804,85.34347688478543,29.54909968371477
805,85.90462196472488,24.293410194046395
806,84.18292844703647,20.623065735649362
807,87.47270737601204,24.782055848364156
808,84.49465624194625,33.94070118996561
809,85.83650814342393,22.894985059733486
810,83.80619873062447,28.215647985750913
811,85.31715714950575,20.972821660711375
812,87.57384101681058,23.12919656049082
813,90.24523377340913,28.024134584001015
814,83.7474986921555,28.586845812858314
815,85.18999542947672,27.387766290342213
816,86.35725188842453,22.630201366025553
817,83.1980604695111,27.883890289227253
818,84.06262907010168,23.869784302922408
819,82.3256567778218,26.18607738366169
820,90.7750697738808,22.010907840088038
821,85.06781447868373,28.9542175551632
822,84.777004104512,26.266641029499255
823,82.02529812118874,26.199259872181415
824,84.47599605798726,27.760043987903614
825,88.3246809443813,32.25077819765212
826,86.622972884998,25.912229686430067
827,85.54427604441653,24.011134380130073
828,85.94775476169274,24.172876051610718
829,85.47169073355492,28.689273099702287
830,82.181680817217,28.19165997116133
831,88.68792218855162,24.66940812442498
832,79.05880628277593,23.29809843613559
833,88.6315847303711,24.93596942556313
834,82.20195374957424,23.58663022056099
835,87.35373607421275,26.530853990963863
836,84.33099012232486,23.972891646918875
837,83.9030771826773,22.417251483404193
838,89.52305193051444,24.097502686208248
839,88.40804385831139,29.259684945382865
840,87.79527051481429,23.791463124389466
841,86.13044425294251,24.932252302105436
842,82.46963478995565,25.908205988820487
843,81.69868858475256,28.325502287692377
844,83.6990715675645,25.56324703644395
845,85.7932060403292,24.275066073628583
846,86.64274264413076,23.670269761456932
847,87.43963243288029,21.231256895309105
848,85.35386282272995,30.4290011973632
849,82.19907229110439,23.102314082530416
850,86.43894197904496,25.502828989430874
851,85.98176427796596,26.369723964413456
852,86.77722011197295,28.107159557477424
853,86.14749223939984,24.32447856706808
854,86.88320636336765,30.319669417706603
855,84.6286255101288,22.271317946922203
856,88.09982587400353,24.662932740929925
857,78.9165252711607,27.37278069602118
858,83.50108107932901,24.74650680954835
859,85.92954492559323,25.533399103381385
860,86.98646508798932,23.78063816240444
861,86.43669623489303,24.273269302765033
862,87.06866934648501,26.72302895523655
863,82.38077163427513,28.04074992529009
864,83.49930235368066,27.262561835187206
865,86.02840447752375,30.146914295026342
866,84.37429524935881,24.021912970869046
867,84.94562510351435,24.15109660806403
868,87.23983732543773,20.474330296377552
869,82.04968922639021,22.010151819578258
870,87.66086125752601,29.789717443229392
871,84.70754218809508,24.52729917506797
872,85.19614605671691,28.253259247302932
873,82.40341122426639,25.6674331516574
874,87.7305533633908,26.403063675831568
875,85.53082852647648,27.802929059187996
876,77.43094957960214,26.89805089468654
877,83.16858808724321,19.874227888801922
878,86.43136727866995,28.84624392645628
879,84.61514415904246,27.668048732168227
880,89.51437912236821,28.681760470035332
881,89.5919006822399,27.0779569750013
882,85.21121418892446,20.51449572668793
883,84.31102503323615,22.638909533114663
884,91.07863960899388,24.507519725189457
885,85.34497345899656,26.544159052913308
886,85.12208684984287,29.746142913206107
887,83.25658178714353,25.54490087466428
888,82.92108236004546,21.303936968582025
889,83.2870465454652,24.896296968264448
890,83.79795377135167,23.061221256353203
891,81.06231110171886,24.767304396639656
892,80.7867829527132,27.128156698330887
893,85.23083130821661,20.918855801498196
894,84.13421458426038,22.89396206434637
895,85.89368862917371,28.753261248864803
896,79.74951708499192,25.322073021612766
897,84.5516281724134,26.879752214061305
898,85.59695055906553,22.894485871131305
899,84.10664898013347,22.77112760095023
900,88.01281998807607,25.05967261628144
901,49.35465803401187,70.22587660316643
902,99.28168389990704,13.148911989798162
903,27.47315255195195,39.45760755976464
904,42.18281785388314,41.102107526554576
905,90.76110025565549,71.40326444668564
906,60.79052140907037,30.93727178627821
907,82.37903842212947,95.5060511484989
908,82.11982825502265,0.15651051914729042
909,63.6401370183407,5.1135381442100725
910,25.760722033372186,5.952470034777169
911,60.37954529493877,68.65899134926067
912,11.448763806590511,38.38388830449795
913,45.6236508955542,36.90530217609166
914,12.102500048519305,41.89477901874754
915,75.11780478084181,7.100766453325546
916,8.018001408190345,35.47712918359842
917,94.1725711618925,66.85726467229141
918,67.86699566725648,36.1919990837865
919,59.36607912085384,1.0131184027743378
920,63.60960464095422,91.32869475762368
921,61.25734683448192,87.3698593466345
922,72.39730554660937,12.055841640369025
923,90.24533072858418,6.644384435577488
924,53.39674725477638,14.213712379345766
925,1.1706610730904066,42.2034260127639
926,29.504070765415623,48.6000493797603
927,57.71998867345508,4.373907230894735
928,12.300329512374564,55.86423964504254
929,34.316735317265824,72.9173487549448
930,65.22916485919397,84.56043629899068
931,69.24928266692253,42.99310773901481
932,67.29666223944324,27.538117425541852
933,30.63134987782127,78.89851599207933
934,44.64195164015822,79.83803405183525
935,82.24223736682784,85.75623376612837
936,91.66352358412072,43.098522051329624
937,31.886681832113883,58.21987465941139
938,37.117242343762754,60.1074166800233
939,70.55858626438246,68.84050184921368
940,37.45528870201213,16.68602016987528
941,43.05293384622075,14.259414408190874
942,89.00970351838083,34.58774607378574
943,15.445974722332378,2.5447759905750877
944,64.58223862864843,63.69023174547432
945,34.060416658129164,7.171188884765101
946,40.9628894895232,31.12174950633936
947,67.71206397350093,60.57792494526903
948,36.459372819754,21.78925542549901
949,98.80359661555919,45.40016211961149
950,68.82742357802371,14.055296757836079
951,48.55896996593978,2.7536719869465487
952,50.545511791044994,96.40174071177023
953,38.420671298580025,3.8996012574911587
954,3.095579091934353,38.798675994686946
955,16.002493646319405,2.335209632818591
956,75.62136139501769,45.85230088818907
957,28.924477197265453,90.00831830164807
958,11.613896020052561,95.59188289553192
959,31.396671737735282,88.84036723086813
960,60.294287647946156,82.67073597414874
961,98.40131632104642,28.840543781874572
962,96.1135485407593,38.94818949024204
963,38.55119047369223,34.03871042545057
964,54.14076073475852,15.41450431784871
965,55.37114853580112,54.1704812410004
966,76.190181260487,83.36499619375856
967,44.044135031242405,30.233324935149376
968,25.933489731709447,19.462383670487192
969,5.764758219902488,34.244797883471335
970,27.024769213078326,96.64173858664074
971,55.77088262500439,34.72770390305075
972,58.0467600993696,13.91967013456955
973,44.40437492022029,62.62343214210638
974,48.889783179245136,40.177880065432426
975,99.38483888996981,88.0314762148927
976,62.34059581594401,56.93773611822828
977,62.06604798245841,20.131210782243325
978,39.51377432643186,3.945953289089932
979,47.554603748682666,54.302458395766315
980,22.77497361032096,96.40288471655137
981,90.9454610937242,72.21432354559059
982,53.33866287653626,86.99691596476849
983,13.065234382346292,79.0509794274885
984,12.48208139668483,79.42106625494054
985,27.576756825135696,87.7090581018189
986,94.40420938253979,14.879596940511563
987,46.267560506539354,98.09873781626851
988,48.34074359731466,86.35475225145451
989,58.87315221313199,37.53299079196019
990,28.57835555258702,20.322309108608728
991,76.17981913776973,38.65405068230279
992,51.12754622007512,49.23254800011819
993,57.727902923313124,86.55771456245522
994,98.07393435834294,40.758420857381694
995,82.7518922106303,76.45277946547176
996,57.352895145557326,95.60471436119332
997,20.04745155284028,10.92642103096214
998,85.39619669554222,43.91498166337483
999,84.69688542070605,89.30902051954149
1000,6.245759361907144,88.34647629860606
